Label,Rating,Product,Aspect,TextBlob,VADER,Afinn,Review
-1,1,Roku 3 Streaming Media Player (2014 model),player,0.052,0.6794,0,"If Roku, which brands itself as a ""Streaming Player"" cannot connect to my home network devices and play my home media, then why buy?I hope I am not alone in asking for two basic features that seemingly a lot of people use: Youtube and home videos. I will be returning mine as well as not recommending my friends, many of who have previous version Roku or other streaming players."
-1,1,WD Elements 500 GB USB 2.0 Desktop External Hard Drive,file,0.06,0.443,2,"bought it, because i needed much more storage since i am in design , and like most buying mistakes i make...it was on sale here at amazon, so it arrived and compared to my SimpleTech and Iomega drives, its slow, IT DOES NOT HAVE AN ON/OFF switch and it does not copy a big file , unless i break that file into separate smaller ones, another super annoying thing- it shows up on my desktop when it wants to! it can be 5 to 15 minutes after i turn on the computer ( imac)... "
-1,1,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",different size,0.06,-0.4025,0,"I tested the iLuv iEP322GRN vs these headphones vs the Panasonic RPHJE120G In-Ear HeadphoneThese headphones do absolutely nothing they say, they do not reduce noise, produce an extremely bad quality sound and do not even fit that well in your ear with the different ear size attachments they provide. "
-1,1,Garmin Portable Friction Mount,dashboard,0.067,0.1779,0,"When I put this dashboard mount with garmin nuvi 350 on dashboard and opened flip antena on the back, it obstucted view of the road so much, that I immediately sent dashboard back to Amazon. "
-1,1,Roku 3 Streaming Media Player (2014 model),connection,0.067,-0.38,-1,The phone line connection was so bad it made her voice sound better. 
0,1,Kingston Digital DataTraveler SE9 8GB USB 2.0 DTSE9H/8GBZ,computer,0.068,0.296,0,"However, what I received was only 14,875MB, or 14.5G.I bought this drive for the purpose of creating a recovery disk for my new Windows 8 computer. "
0,1,Mediabridge USB 2.0 - Micro-USB to USB Cable (6 Feet) - High-Speed A Male to Micro B - (Part# 30-004-06B ),cord,0.068,0.8714,3,"I remember receiving the cord several months ago and being very pleased with the build quality and design. The cord seemed to be well made and well shielded. However, it was about a month later when the cord started having connectivity problems. It was definitely the cord as the phone had no issues with other cords.I called the support number and was pleased to see that a live person answered my call immediately and shipped me a replacement cord, no questions asked. Also, remember that the cord has a one year warranty.I received a new cord within a few days and I was happy to give this company another go. The second cord worked perfectly for a few months then it, once again, started having the same issue again. It would not connect unless I held it slightly to the right and wrapped my cord around the phone to maintain the cord in that position. I am a little frustrated with having two cords fail on me, especially since I don't place a lot of strain on the cords, nor do I bend them or twist them in a way that should damage two cords. Any pressure exerted on the cord is just normal use. This hard capsule does not apply the cord any flexibility and therefore creates a break when the line bends too much. I noticed that the head was too flexible and a turn left or right of the connection head would change the cord's position enough to sever the solder connection."
0,1,"Panasonic ErgoFit Best in Class In-Ear Earbud Headphones RP-HJE120-D (Orange) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit, iPhone, Android Compatible, Noise Isolating Headphones",bass,0.068,0,0,I pumped up the bass thinking I'm not adjusted right.
-1,1,"Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad, Black",quality,0.075,0,2,I expected a higher quality keyboard from Logitech.  
-1,1,Motorola Vehicle Power Adapter micro-USB Charger,usb,0.079,-0.7647,-4,"The micro usb plug at the end fails prematurely and the blue Motorola light on the end of the adapter is obnoxiously bright. I was so bothered by the light on the adapter that I painted it black, but then the usb plug broke again just a few weeks later. "
-1,1,DVI Gear HDMI-2M 2M/6' HDMI Cable,cable,0.08,-0.2716,-1,Please do not buy this cable if you own a high def sony tv because all you will get is a blank screen. Very poor cable for high def needs.
-1,1,Roku 2 XS 1080p Streaming Player (Old Model),player,0.083,0.4767,1,"I have owned no other streaming players so this is a first time experience with them and maybe it's common to all, but it either doesn't connect or will not stay connected to any of the various available inputs from the likes of Netflix to Crackle to you name it.  "
0,1,"Logitech M570 Wireless Trackball, Computer Wireless Mouse, Long Range Wireless Mouse",version,0.089,0.1779,0,The red thumb ball in the wired version is much smoother operating than the blue ball in this M570 wireless version. That's why Amazon is charging $279.99 for the discontinued version of which a few new ones are still available.  
0,1,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),battery,0.092,-0.0302,4,I have it sitting around because I just don't like the short battery life. My 4 year old Nano 2 goes for 12-15 hours compared to the 6-7 hours of this unit and I got tired of it always running out of batteries on me.+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++I'm very satisfied with this unit with one exception. I subtracted 2 stars because battery life is important to me and I've already run out a few times.This can reduce battery drain.
0,1,[DISCONTINUED] Samsung 840 EVO 120GB 2.5-Inch SATA III Internal SSD (MZ-7TE120BW),pc,0.1,0.3182,1,"I plugged it into a USB port on my PC, turned it on, and saw a brief Windows message pop up from the task bar saying something about the driver being installed. I guess I can install the Samsung in my PC, start from scratch with a fresh install of Windows and all my stuff, and either return the Sabrent enclosure or keep it for some future use. "
-1,1,Roku 3 Streaming Media Player (2014 model),connection,0.1,0,0,Upon receiving this ROKU I attempted to configure it but couldn't using either a wireless connection (preferred) or a direct ethernet connection. 
-1,1,DVI Gear HDMI-2M 2M/6' HDMI Cable,money,0.104,0.4939,3,"Don't buy these things unless you just want to throw your money away. Better yet, just flush the money down the toilet. "
-1,1,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),player,0.104,0,0,I am getting a refund and paying a little more for a different mp3 player.  
-1,1,"ARRIS SURFboard SB6121 DOCSIS 3.0 Cable Modem  (Black,Retail Packaging)",connection,0.107,0.2382,3,"When modem was only connected to the cable, it was looking good, all lights were on, but as soon as I connected the computer either directly or through the router, the connection would not last long, lights would turn off and connection procedure would restart, then they would stay on for few minutes and whole cycle would repeat. "
-1,1,Seagate 320GB HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST320DM000),noise,0.108,0,0,"When power is attached, it makes some unusual loud noises and spins down right away.  "
-1,1,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],card,0.108,-0.9788,-13,"My Motorola Droid Razr Maxx HD works fine with a 16GB SanDisk card, but the 32GB card died in less than 3 months.  SanDisk will replace the card under warranty, but the SanDisk customer support team informs me that the replacement process takes about a month.  For two months, the card worked flawlessly, and then it started to have intermittent errors.  I thought it might be a problem with my phone, so I tried a 16GB card, and I never had a problem. When I returned to the 32GB card, the intermittent problems returned and got worse.  Eventually the card completely died, and it is no longer recognized by either my phone or my computer-connected card reader.  Both Windows 7 and my phone now act as if no card were inserted even when it's well seated.I plan to update this when I have used my warranty-replacement card for three months, but that will be at least four months from now."
-1,1,SanDisk Sansa Clip+ 4 GB MP3 Player (Red) (Discontinued by Manufacturer),file,0.125,0.6239,0,"For over 1000 MP3 files, that took a while! I have found that the player sometimes doesn't know what to do with MP3 files I load on it, until I play with putting them in various folders. It wanted to play all the track-1 files first, then all the track-2 files, etc. "
-1,1,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",noise,0.125,-0.296,0,"The ""Noise-Reducing"" in the name is just pure marketing hype.  I have noticed no noise-reduction at all, unless you crank up the volume so high that your ears buzz the next day.  "
-1,1,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,cable,0.134,-0.7826,6,"the cable i got arrived in a box that had the amazon seal broken. not sure if that was the customs check or they sent me a used one? anyway, the cable did not work! hope this one works as the size is really perfect for those who don't like too much excess cable lying around!"
-1,1,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",signal,0.134,-0.5267,-2,"No signal? So I by-passed the new receiver and went directly fromthe DVD into the TV. No signal most of the time, once-in-a-while it would come-up for a few seconds."
0,1,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",ray player,0.136,0,0,"New receiver, HDIM out to TV.Blu-Ray player into receiver. "
0,1,"Mediabridge ULTRA Series HDMI Cable (6 Foot) - High-Speed Supports Ethernet, 3D and Audio Return [Newest Standard]",cord,0.136,0,0,We bought two hdmi cords for two new blu ray players to go on our hd televisions.  
-1,1,"Panasonic ErgoFit Best in Class In-Ear Earbud Headphones RP-HJE120-D (Orange) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit, iPhone, Android Compatible, Noise Isolating Headphones",bud,0.138,0.594,3,"Was hoping to enjoy my IPod (4G) nano at work but the ear buds quit working within a few hours.  At first I noticed that the ear bud &#34;pin&#34; did not completely fit the nano hole, then noticed that the voice of each of the signers sounded as if they were far away down a dark alley (the music was ok--not good sound--but ok).  "
-1,1,"Mohu Leaf 30 TV Antenna, Indoor, 30 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 10 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110598",wall,0.147,-0.296,-1,"I hooked up this antenna per the instructions, fed into my DirecTV HD DVR's OTA input, mounted on an interior wall, and after adding all the x-y channels, tried to get a signal...any signal...and nothing. The old, cheaper antenna got a signal inside the apartment walls on about half the channels, and moved closer to the window, received all channels.Mounting it in a more ""normal"" place, as in against the wall (drywall on steel studs or concrete) produced no signals at all...so..."
-1,1,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",quality,0.147,0.2617,12,"In the past I had been pleased with the quality for price -- good fidelity and tone along with decent ambient noise reduction.Both pairs have inferior sound quality, quite noticeable in comparison to the old ones with the same audio source. Same name, same brand, same look, but very different quality based on my experience."
0,1,Seagate 320GB HDD SATA 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST320DM000),box,0.147,0.3818,4,"Same fine packaging as first drive (bare drive in antistatic bag held in small box by 2 end caps), but this one works fine.  "
-1,1,AmazonBasics Apple Certified Lightning to USB Cable - 3 Feet (0.9 Meters) - Black,cord,0.15,0.7717,1,"Purchased this to have a 2nd cord for my phone, and after only a couple weeks of use the piece that goes into the phone is separating from the cable.  EDIT: Just threw this cord in the trash, since I got it I treated it gentle because of the poor construction, but the cord has completely come apart on the phone end, and worked situationally at best.  "
-1,1,"JLab Audio JBuds Hi-Fi Noise-Reducing Ear Buds, GUARANTEED FOR LIFE - White",ear bud,0.15,0.8582,1,"The sound wasn't bad considering the price point, but one of the ear buds went out not even three weeks after purchase.edit: Ended up getting another pair since they're so cheap in the hopes that they would be better. "
0,1,Cheetah Mounts APTMM2B TV Wall Mount for 20-75-Inch TVs Bundle with 10-feet Braided HDMI Cable and a 6-Inch 3-Axis Magnetic Bubble,quality,0.15,0.34,2,"What they should have done is listed it as a new product, as they have completely changed every aspect of the product and certainly the quality.  "
-1,1,SanDisk Ultra 64GB MicroSDXC Class 10 UHS Memory Card Speed Up To 30MB/s With Adapter - SDSDQUA-064G-U46A [Old Version],samsung s3,0.15,0.2023,1,"It worked great in my Samsung Galaxy S3, and then failed after 3 months.  "
0,1,Roku 3 Streaming Media Player (2014 model),tv,0.154,0.4019,1,"A cheap, simple cable from my router to my TV or a smart DVD will do the job and Roku with their paid advertising on You Tube can eat this one because its going back."
-1,1,PowerGen 2.4Amps / 12W Dual USB Car charger Designed for Apple and Android Devices - White,blue light,0.158,0.4404,0,"The little blue light lit up when plugged in, however niether of the USB ports powered/charged devices; verified with known good cables from computer and other chargers."
